Country Name,Country Code,year,gdp_per_capita,co2_per_capita
"Macao SAR, China",MAC,2015,69902.9605741233,31.2442761404121
Morocco,MAR,2015,3146.24780273438,49.4748275504999
Moldova,MDA,2015,2749.55137054338,69.4395189002146
Madagascar,MDG,2015,445.320069480568,3.89987845215043
Maldives,MDV,2015,9644.90655028145,83.62535430095
Mexico,MEX,2015,10021.2386118827,109.857531180246
Marshall Islands,MHL,2015,3764.34426229508,76.0953311617802
Middle income,MIC,2015,4602.51682691609,102.362790479646
North Macedonia,MKD,2015,5262.68671928674,98.4226439344818
Mali,MLI,2015,838.11986940103,5.30851305485053
Malta,MLT,2015,25529.6813337717,103.451107770278
Myanmar,MMR,2015,1166.73305547935,10.7646169690917
Montenegro,MNE,2015,6421.00307345999,104.469649366775
Mongolia,MNG,2015,3838.92126989984,180.239539335593
Mozambique,MOZ,2015,610.563774706589,6.06805678349421
Mauritania,MRT,2015,1554.94897871782,21.2891313383212
Mauritius,MUS,2015,9630.5437837507,89.6255536393767
Malawi,MWI,2015,539.605363240686,1.83888129273337
Malaysia,MYS,2015,9648.6797937523,215.20589613023
North America,NAC,2015,55285.5686917861,439.039901125427
Namibia,NAM,2015,4774.10650865775,50.226147577436
New Caledonia,NCL,2015,30858.7237060533,157.018678414097
Niger,NER,2015,485.662574175279,2.86827237864958
Nigeria,NGA,2015,2585.73360671797,16.9739508676837
Nicaragua,NIC,2015,2074.45620634731,23.710482357869
Netherlands,NLD,2015,45793.8135434697,268.427827661816
Norway,NOR,2015,74809.9658049898,226.750461484916
Nepal,NPL,2015,875.543635474862,6.91324115711738
Nauru,NRU,2015,7747.25584993607,129.5849304078
New Zealand,NZL,2015,38665.3723018158,201.221276789423
OECD members,OED,2015,35779.9123271942,253.933014090516
Oman,OMN,2015,18808.3077921839,450.83964799914
Other small states,OSS,2015,10359.1182462574,201.050252753657
Pakistan,PAK,2015,1380.47020838317,23.6352509202098
Panama,PAN,2015,14082.6548434996,76.3714199841631
Peru,PER,2015,6231.71150338894,49.2641643635946
Philippines,PHL,2015,2909.85818010301,31.0262994174947
Palau,PLW,2015,16154.0532152373,337.9729614874
Papua New Guinea,PNG,2015,2484.5963398603,22.786955933553
Poland,POL,2015,12637.5220324406,212.266698057428
Pre-demographic dividend,PRE,2015,1524.98608713796,14.720776763349
Portugal,PRT,2015,19215.7813014347,134.242729334722
Paraguay,PRY,2015,5879.33792308762,27.4388082465738
West Bank and Gaza,PSE,2015,3272.15432360708,6.33767609690845
Pacific island small states,PSS,2015,3722.7745565917,35.4014858603314
Post-demographic dividend,PST,2015,40775.9479386213,282.600766619
French Polynesia,PYF,2015,19166.9594761931,25.2545620304331
Qatar,QAT,2015,68985.2433380102,1023.34713461644
Romania,ROU,2015,8977.01748158196,102.744843752488
Rwanda,RWA,2015,733.998629882494,2.41904581365377
South Asia,SAS,2015,1570.54142462917,39.7692919899436
Saudi Arabia,SAU,2015,23256.1549553531,515.245093054881
Sudan,SDN,2015,1292.37963867188,11.2515197526602
Senegal,SEN,2015,1218.00613555438,18.7765276350751
Singapore,SGP,2015,55645.6068614606,255.94776211837
Solomon Islands,SLB,2015,2045.47721526649,12.4492887209959
Sierra Leone,SLE,2015,964.575980888989,3.93827362935924
El Salvador,SLV,2015,3790.34089108162,30.9549629548515
Serbia,SRB,2015,5820.3215576888,177.082326430947
South Sudan,SSD,2015,1080.14718624765,5.03840883839431
Small states,SST,2015,10446.850341907,188.562281926691
Sao Tome and Principe,STP,2015,1298.10946596396,16.6722209080599
Suriname,SUR,2015,8813.61705392067,119.03665937709
Slovak Republic,SVK,2015,16442.0760860018,159.635630621404
Slovenia,SVN,2015,20697.2748530619,175.72236732731
Sweden,SWE,2015,51188.1652120493,111.003141537148
Seychelles,SYC,2015,15333.1051727105,149.568096017438
Syrian Arab Republic,SYR,2015,847.731631942565,40.60903695134
Turks and Caicos Islands,TCA,2015,29457.0140691162,51.365109363275
Chad,TCD,2015,993.990730610869,2.73294837355622
Togo,TGO,2015,751.051987587248,7.91954931979682
Thailand,THA,2015,5688.85335397884,109.765042312633
Tajikistan,TJK,2015,956.916310930656,16.1945442656937
Turkmenistan,TKM,2015,5759.497903834,345.047441517468
Timor-Leste,TLS,2015,1319.59295003154,11.9065360030979
Tonga,TON,2015,4123.90323993332,31.3744829820709
South Asia (IDA & IBRD),TSA,2015,1570.54142462917,39.7692919899436
Trinidad and Tobago,TTO,2015,19887.2327716498,588.596697555523
Tunisia,TUN,2015,4014.94773686432,75.5325157126847
Tuvalu,TUV,2015,3357.83417700071,24.3659553688584
Tanzania,TZA,2015,939.127319335938,6.3841205931687
Uganda,UGA,2015,862.934610355811,3.6512951171503
Ukraine,UKR,2015,2094.47387695313,119.492066401657
Upper middle income,UMC,2015,7435.76486473308,168.111965364228
Uruguay,URY,2015,17125.9016800298,54.6576145067277
United States,USA,2015,56572.9188996063,439.401144358459
Uzbekistan,UZB,2015,2803.19018021751,90.2990552280042
St. Vincent and the Grenadines,VCT,2015,7353.73556054184,60.3526418678243
Vanuatu,VUT,2015,2854.89412272653,13.9109059004165
World,WLD,2015,10161.9445773234,104.785195551352
Samoa,WSM,2015,4084.36083819933,33.4939644748576
Kosovo,XKX,2015,3520.62850699375,42.3196780442412
South Africa,ZAF,2015,6112.27382485974,220.422377426157
Zambia,ZMB,2015,1295.87788680068,8.46527471740134
Zimbabwe,ZWE,2015,1387.12632595026,24.6200589032385
Aruba,ABW,2016,27441.5502144601,75.84219810817
Africa Eastern and Southern,AFE,2016,1334.47050032928,18.0693063419185
Afghanistan,AFG,2016,522.082215583898,6.36466394514457
Africa Western and Central,AFW,2016,1630.03943895258,9.14718221602922
Angola,AGO,2016,2051.81462126253,31.4184507878128
Albania,ALB,2016,4457.63412207495,44.9870887970534
Andorra,AND,2016,40129.8385811474,174.442095041716
United Arab Emirates,ARE,2016,42721.0999383185,614.489581769749
Argentina,ARG,2016,12699.9623137756,121.560718153341
Armenia,ARM,2016,3524.42476874707,49.0677402115377
Antigua and Barbuda,ATG,2016,16556.8551801588,156.177169058279
Australia,AUS,2016,50084.4440606385,445.221462508103
Austria,AUT,2016,45061.4993920192,201.604613134058
Azerbaijan,AZE,2016,3880.6852276838,97.732184603871
Burundi,BDI,2016,232.937812100153,1.21757651476894
Belgium,BEL,2016,41854.5498296444,234.957339942225
Benin,BEN,2016,1010.5338961993,17.1742637814962
Burkina Faso,BFA,2016,663.742364842886,5.40793966291874
Bangladesh,BGD,2016,1649.28380858601,14.000449419204
Bulgaria,BGR,2016,7822.49923292968,163.648365883765
Bahrain,BHR,2016,23800.001440631,606.099992534472
"Bahamas, The",BHS,2016,30616.5363157284,144.787440672397
Bosnia and Herzegovina,BIH,2016,4928.5665903114,181.478796580619
Belarus,BLR,2016,5039.77560949445,165.877264898119
Belize,BLZ,2016,6140.86713919469,47.5012923483444
Bermuda,BMU,2016,108747.356144305,85.3781485268148
Bolivia,BOL,2016,3035.87347732132,54.3822934192963
Brazil,BRA,2016,8836.28546025694,61.1535593594626
Barbados,BRB,2016,20295.5672072046,127.656712978444
Bhutan,BTN,2016,3152.30905106786,44.7820164417948
Botswana,BWA,2016,6749.05994339013,83.3354683694234
Central African Republic,CAF,2016,387.176203444318,1.55624437391306
Canada,CAN,2016,42314.0615817218,427.755389092117
Central Europe and the Baltics,CEB,2016,12874.699956166,178.472380042139
Switzerland,CHE,2016,82153.0745447889,127.026127295444
Chile,CHL,2016,13649.8520452803,132.924906052957
China,CHN,2016,8254.86859320357,199.574862292947
Cote d'Ivoire,CIV,2016,1862.59597081287,11.1649673231156
Cameroon,CMR,2016,1441.7201725688,10.1984268621487
"Congo, Dem. Rep.",COD,2016,459.765036590388,0.776134403502841
Colombia,COL,2016,5959.84250367574,51.3770026418563
Comoros,COM,2016,1365.48403444497,7.56224672405499
Costa Rica,CRI,2016,12091.0301606154,45.7904706366958
Caribbean small states,CSS,2016,13376.8057759012,187.859982494526
Cuba,CUB,2016,8110.55874283616,68.6659145961154
Curacao,CUW,2016,18944.0962772875,303.85315412366
Cayman Islands,CYM,2016,77802.2535658023,78.5923860058496
Cyprus,CYP,2016,24280.056640625,166.258183611415
Germany,DEU,2016,42948.9381932694,251.94797571842
Djibouti,DJI,2016,2510.4300076241,14.3916475709628
Dominica,DMA,2016,8802.56172041363,71.4552616196691
Denmark,DNK,2016,54500.9260410217,167.191416002992
Dominican Republic,DOM,2016,7160.44200982307,66.4037958498318
Algeria,DZA,2016,4424.98529027556,104.333802745424
Early-demographic dividend,EAR,2016,3223.9805446069,62.5440811469699
Ecuador,ECU,2016,5917.63771271481,68.1098230168346
Euro area,EMU,2016,35228.4854539428,184.413542626491
Spain,ESP,2016,26755.6061149398,148.42441512786
Estonia,EST,2016,18666.3736521706,342.314253098498
Ethiopia,ETH,2016,641.651523286233,4.03145917129121
European Union,EUU,2016,31456.8971280656,182.141927292343
Fragile and conflict affected situations,FCS,2016,1491.08080315915,25.712874229379
Finland,FIN,2016,43451.2562442158,233.144055942276
Fiji,FJI,2016,5363.79026679243,51.9677851065695
France,FRA,2016,37024.2157133669,89.2712392767528
Gabon,GAB,2016,6677.07003901644,81.0190693028792
United Kingdom,GBR,2016,41257.9085545556,162.255686632001
Georgia,GEO,2016,4143.40125686315,73.9945310533778
Ghana,GHA,2016,1912.47991339951,14.9369164142601
Guinea,GIN,2016,711.996509782316,6.81520216711314
"Gambia, The",GMB,2016,650.056501323611,6.93509887289688
Guinea-Bissau,GNB,2016,679.665386626818,4.67421790318144
Equatorial Guinea,GNQ,2016,7453.19797948517,128.109933011644
Greece,GRC,2016,17919.2426377048,170.012193972727
Grenada,GRD,2016,9221.23461079424,67.6482649342853
Greenland,GRL,2016,48181.7453541266,81.6469761150465
Guatemala,GTM,2016,4060.13784737643,30.5044023533739
Guyana,GUY,2016,5870.87823759835,88.1300200508008
High income,HIC,2016,37057.8096501124,285.254976777974
"Hong Kong SAR, China",HKG,2016,43734.1980702999,53.5400193550146
Honduras,HND,2016,2307.34468351082,29.4449826914494
Heavily indebted poor countries (HIPC),HPC,2016,894.708764701024,7.66123597742416
Croatia,HRV,2016,12820.1653893008,114.614878545868
Haiti,HTI,2016,1318.40268167953,8.42759217019189
Hungary,HUN,2016,13215.8605277789,127.56714081473
IBRD only,IBD,2016,5534.81953332906,120.164728897464
IDA & IBRD total,IBT,2016,4447.41739069513,93.7071770975922
IDA total,IDA,2016,1314.0817741131,14.8689330203024
IDA blend,IDB,2016,1790.53787826053,24.1016562039609
Indonesia,IDN,2016,3521.46943457574,54.7425060649268
IDA only,IDX,2016,1054.10011053311,10.1811106900769
India,IND,2016,1707.50892912243,47.6040542330234
Ireland,IRL,2016,64129.5571542383,226.66038266059
Iraq,IRQ,2016,4334.42096404188,123.385050886669
Iceland,ISL,2016,62854.0906407932,155.662844752478
Israel,ISR,2016,37671.5389138798,213.529198037413
Italy,ITA,2016,31391.5692898108,104.465851210808
Jamaica,JAM,2016,5302.29553353854,76.3344103279618
Jordan,JOR,2016,3986.71677010853,71.7927072672701
Japan,JPN,2016,39375.4731620781,255.125226982804
Kazakhstan,KAZ,2016,7475.56688689424,348.068072037876
Kenya,KEN,2016,1554.12610314423,10.7836891170362
Kyrgyz Republic,KGZ,2016,1103.27489428412,44.7718737128153
Cambodia,KHM,2016,1675.19555711109,18.6254843007673
Kiribati,KIR,2016,1742.66799324117,16.3698669404878
St. Kitts and Nevis,KNA,2016,21387.5415511103,136.020855374002
Kuwait,KWT,2016,27323.6890735517,655.56478650173
Lao PDR,LAO,2016,2303.22156035363,66.4644650503065
Lebanon,LBN,2016,8089.012088155,115.196807079805
Liberia,LBR,2016,714.613063145659,8.45423485963355
Libya,LBY,2016,7525.80299308216,219.433275694038
St. Lucia,LCA,2016,10638.1269396653,69.6223294073708
Least developed countries: UN classification,LDC,2016,966.721782937566,9.145304323193
Low income,LIC,2016,633.792954627598,7.26561196442162
Liechtenstein,LIE,2016,165375.491396259,87.9637302037498
Sri Lanka,LKA,2016,4149.19190775593,29.944103872083
Lower middle income,LMC,2016,1895.24399500136,44.3019197624459
Low & middle income,LMY,2016,4274.9314240157,92.3721711444412
Lesotho,LSO,2016,992.491840678465,27.0230058104825
Late-demographic dividend,LTE,2016,8297.33610796797,178.052916637104
Lithuania,LTU,2016,14934.2702840428,114.876662387744
Luxembourg,LUX,2016,106899.293549552,427.946672289462
Latvia,LVA,2016,13838.5266823272,101.47470059584
"Macao SAR, China",MAC,2016,68911.6755919628,30.3730394428526
Morocco,MAR,2016,3140.85546875,48.8020487421563
Moldova,MDA,2016,2847.08794770479,71.620823606592
Madagascar,MDG,2016,453.970714522463,3.81571862724547
Maldives,MDV,2016,9947.80744731739,94.2627761208749
Mexico,MEX,2016,9097.92397674769,109.532039912363
Marshall Islands,MHL,2016,4229.80988911945,82.5730826143048
Middle income,MIC,2016,4605.60639396078,101.617381303036
North Macedonia,MKD,2016,5598.48622617967,96.9252551097587
Mali,MLI,2016,872.468587171653,5.7959693263868
Malta,MLT,2016,26459.0770929988,82.9017254529806
Myanmar,MMR,2016,1229.19713491328,12.2233876876054
Montenegro,MNE,2016,6968.01539365317,94.4362318379788
Mongolia,MNG,2016,3619.90026383792,188.243127017884
Mozambique,MOZ,2016,441.489734819071,7.22104921755486
Mauritania,MRT,2016,1565.76575722696,19.0531712276818
Mauritius,MUS,2016,10095.1225574156,91.694921992174
Malawi,MWI,2016,450.506105510719,2.03916704523067
Malaysia,MYS,2016,9476.53409809923,214.152718821574
North America,NAC,2016,56112.2253713869,427.306508605334
Namibia,NAM,2016,4395.68776162376,50.362225914057
New Caledonia,NCL,2016,30782.8544433514,173.398513831134
Niger,NER,2016,502.706475406446,2.74876323963792
Nigeria,NGA,2016,2070.4127339595,16.9770071913672
Nicaragua,NIC,2016,2131.68704828322,24.1120764791881
Netherlands,NLD,2016,46808.5291492503,267.013602282643
Norway,NOR,2016,70867.3609970749,211.544987091676
Nepal,NPL,2016,877.256454696737,10.0287429581661
Nauru,NRU,2016,8748.15632605428,131.587834951914
New Zealand,NZL,2016,40113.7195382428,191.557074628645
OECD members,OED,2016,36229.3490773616,250.528876655101
Oman,OMN,2016,17110.1897460545,433.386663964414
Other small states,OSS,2016,10813.3826960431,198.824353603374
Pakistan,PAK,2016,1424.69161195897,25.3200386667713
Panama,PAN,2016,14832.3611652459,74.4192535448889
Peru,PER,2016,6217.03599995447,51.443299697435
Philippines,PHL,2016,2985.19564024046,32.9108662445969
Palau,PLW,2016,17150.4759377239,365.251051134961
Papua New Guinea,PNG,2016,2316.39479758492,24.0664408969257
Poland,POL,2016,12464.0110508476,220.889412109377
Pre-demographic dividend,PRE,2016,1316.74567214685,15.0113095386526
Portugal,PRT,2016,19980.2808866516,132.158366460484
Paraguay,PRY,2016,5775.15963399596,30.9036267741429
West Bank and Gaza,PSE,2016,3527.61382413178,6.66545899693342
Pacific island small states,PSS,2016,3856.70459060951,36.7492167680705
Post-demographic dividend,PST,2016,41502.2222895522,278.000690697544
French Polynesia,PYF,2016,19690.0775734589,25.2413001912046
Qatar,QAT,2016,61253.6217997091,977.248859605576
Romania,ROU,2016,9404.54005870715,100.536524368062
Rwanda,RWA,2016,729.519133812945,2.66027203125174
South Asia,SAS,2016,1722.90703415144,40.4220893186578
Saudi Arabia,SAU,2016,22267.7217050387,478.613858883295
Sudan,SDN,2016,1033.21594238281,12.1304255228031
Senegal,SEN,2016,1266.43957151587,19.4205757531749
Singapore,SGP,2016,57005.5887176547,214.905846895276
Solomon Islands,SLB,2016,2082.62383124213,12.6122138376447
Sierra Leone,SLE,2016,844.416411175476,4.00417514301501
El Salvador,SLV,2016,3901.34014965811,31.7362543980864
Serbia,SRB,2016,5982.37030126471,182.850001987376
Small states,SST,2016,10486.2161094903,185.192971399669
Sao Tome and Principe,STP,2016,1434.87018050521,17.116251272605
Suriname,SUR,2016,5644.2061057532,118.557887586661
Slovak Republic,SVK,2016,16636.0769133073,163.934586777118
Slovenia,SVN,2016,21447.8377796036,183.048254453963
Sweden,SWE,2016,51703.5088332851,113.416581649476
Seychelles,SYC,2016,16566.9946042294,170.119405275228
Syrian Arab Republic,SYR,2016,656.3490586313,41.4654201775926
Turks and Caicos Islands,TCA,2016,31373.5612684327,53.2612215870237
Chad,TCD,2016,861.831767630746,2.61159059052185
Togo,TGO,2016,772.581357620609,9.3529752818351
Thailand,THA,2016,5833.57715617098,108.765240309155
Tajikistan,TJK,2016,788.710481734485,18.183687161411
Turkmenistan,TKM,2016,5686.98040962764,339.324747825721
Timor-Leste,TLS,2016,1335.54391073349,12.894872189717
Tonga,TON,2016,3987.98626206287,36.9388658702749
South Asia (IDA & IBRD),TSA,2016,1722.90703415144,40.4220893186578
Trinidad and Tobago,TTO,2016,17449.1538801956,529.564302423732
Tunisia,TUN,2016,3847.80354448809,72.8189048945049
Tuvalu,TUV,2016,3808.69755015909,24.1533760488581
Tanzania,TZA,2016,953.0107421875,5.8717204633459
Uganda,UGA,2016,752.696571725656,3.80152928161545
Ukraine,UKR,2016,2158.46118164063,125.51997419127
Upper middle income,UMC,2016,7413.22237473365,166.323027487672
Uruguay,URY,2016,17009.7584207276,54.0555810898861
United States,USA,2016,57638.1018367192,427.258813815107
Uzbekistan,UZB,2016,2753.37951427589,89.1493701131861
St. Vincent and the Grenadines,VCT,2016,7656.90042881178,64.2274619294343
Vanuatu,VUT,2016,2956.12644801489,16.1017802644032
World,WLD,2016,10204.9287763386,103.555099429906
Samoa,WSM,2016,4147.07097674888,37.6629335078887
Kosovo,XKX,2016,3759.44959067104,45.2836769791349
South Africa,ZAF,2016,5651.20585165749,219.800545723746
Zambia,ZMB,2016,1239.08527877713,9.01507386099232
Zimbabwe,ZWE,2016,1408.13945253431,21.3874452045767
Africa Eastern and Southern,AFE,2017,1528.10422421284,17.8922144811239
Afghanistan,AFG,2017,525.469770891619,4.13532017960636
Africa Western and Central,AFW,2017,1574.23056437855,8.97088150813767
Angola,AGO,2017,2790.71886869768,16.8784506756911
Albania,ALB,2017,5006.36012951959,35.6832900112799
Andorra,AND,2017,40672.9717424447,118.28269688161
United Arab Emirates,ARE,2017,43733.6192287435,407.750682129648
Argentina,ARG,2017,14532.5009308511,77.4543527794199
Armenia,ARM,2017,3869.05373867752,35.203049427865
Antigua and Barbuda,ATG,2017,16965.7288273816,102.300313072792
Australia,AUS,2017,54117.547718609,302.728399384037
Austria,AUT,2017,47163.7425775142,142.223190191629
Azerbaijan,AZE,2017,4147.1981423222,61.6268482496345
Burundi,BDI,2017,246.060725714184,0.93536049150947
Belgium,BEL,2017,44035.3239358548,154.804267763385
Benin,BEN,2017,1054.97408066814,11.7022228296797
Burkina Faso,BFA,2017,709.091535894695,4.22851164103254
Bangladesh,BGD,2017,1811.08221668646,9.75660341104624
Bulgaria,BGR,2017,8696.68930427924,117.966627544336
Bahrain,BHR,2017,24784.7693514607,393.272219718575
"Bahamas, The",BHS,2017,31875.4881749619,104.998667751737
Bosnia and Herzegovina,BIH,2017,5345.01978766473,126.633756479335
Belarus,BLR,2017,5785.54491935194,112.777733624545
Belize,BLZ,2017,6071.85451846453,32.6514899956655
Bolivia,BOL,2017,4048.40119739839,37.0907349055245
Brazil,BRA,2017,10080.5078722821,41.4313259565319
Barbados,BRB,2017,20284.5762052461,79.8791784304524
Bhutan,BTN,2017,3435.28804735662,31.0070456065134
Botswana,BWA,2017,7104.96401088027,61.65947869828
Central African Republic,CAF,2017,432.324025684263,0.989331319821997
Canada,CAN,2017,45129.628116623,294.412386225041
Central Europe and the Baltics,CEB,2017,14339.8243059389,126.085846918006
Switzerland,CHE,2017,82254.3769269767,86.9409504973779
Chile,CHL,2017,14879.9086227187,89.873434737295
China,CHN,2017,8979.67652709856,137.166357485752
Cote d'Ivoire,CIV,2017,1964.29930338343,8.08898756386896
Cameroon,CMR,2017,1496.08951771242,6.88307547409829
"Congo, Dem. Rep.",COD,2017,431.052559128788,0.609513158104605
Colombia,COL,2017,6479.53231292429,29.5704644333124
Comoros,COM,2017,1423.9248027797,6.56511683484815
Costa Rica,CRI,2017,12317.0902771304,31.3075022763611
Caribbean small states,CSS,2017,13671.1377634132,108.061280553249
Cuba,CUB,2017,8610.60829605429,43.6629273290247
Cyprus,CYP,2017,26247.44921875,116.606263772509
Germany,DEU,2017,45553.9341495339,168.30803818445
Djibouti,DJI,2017,2618.95521147369,8.18739600908627
Dominica,DMA,2017,8224.64896571414,45.0361998541016
Denmark,DNK,2017,57521.5514992225,109.472054416921
Dominican Republic,DOM,2017,7412.71571571512,42.160504299197
Algeria,DZA,2017,4554.66753957828,70.9024928510437
Early-demographic dividend,EAR,2017,3457.64943157186,42.4148751458418
Ecuador,ECU,2017,6233.32244797718,43.4873864269297
Euro area,EMU,2017,37243.5651015997,125.427947118385
Spain,ESP,2017,28381.3425596906,107.648246385551
Estonia,EST,2017,20851.5223496861,239.42578347535
Ethiopia,ETH,2017,696.348429076216,2.78211926587816
European Union,EUU,2017,33394.5888043692,124.718705635795
Fragile and conflict affected situations,FCS,2017,1549.60952933559,16.5245597667185
Finland,FIN,2017,46085.0174739036,148.37451882426
Fiji,FJI,2017,5826.84814459328,33.1161464079889
France,FRA,2017,38687.1626407164,90.0964844191305
Gabon,GAB,2017,6921.73373135624,46.270955416349
United Kingdom,GBR,2017,40916.8115070354,105.482221544275
Georgia,GEO,2017,4418.75206546679,49.8075104449849
Ghana,GHA,2017,2012.28662641265,9.90832152131298
Guinea,GIN,2017,833.598621691121,5.01969979996952
"Gambia, The",GMB,2017,642.522641296331,4.65559488308831
Guinea-Bissau,GNB,2017,783.123186602022,3.12236939799585
Equatorial Guinea,GNQ,2017,7809.10465655488,77.5592089780316
Greece,GRC,2017,18631.9930129293,118.00998544048
Grenada,GRD,2017,9751.42661155932,47.1252301577844
Guatemala,GTM,2017,4324.99768915601,19.527968924491
Guyana,GUY,2017,6178.6650437298,59.9711282798016
High income,HIC,2017,38776.5615949516,189.640002340857
Honduras,HND,2017,2413.0076562942,18.3696180803628
Heavily indebted poor countries (HIPC),HPC,2017,943.132832332498,5.20244713268364
Croatia,HRV,2017,13901.7878144679,80.2978809929294
Haiti,HTI,2017,1395.23945184461,5.81627290935954
Hungary,HUN,2017,14736.1668157258,92.674371213267
IBRD only,IBD,2017,6053.30921793356,81.5731125338789
IDA & IBRD total,IBT,2017,4831.93005964107,63.4341439872248
IDA total,IDA,2017,1355.23505457315,10.3179749727943
IDA blend,IDB,2017,1804.50559433385,16.5272147930098
Indonesia,IDN,2017,3798.88326174526,37.4476357035941
IDA only,IDX,2017,1110.744251052,7.17873974214796
India,IND,2017,1950.10468280866,32.5617633149194
Ireland,IRL,2017,72161.4047531385,148.918975359839
Iraq,IRQ,2017,4759.2846435467,79.4392534370034
Iceland,ISL,2017,72976.3729990975,101.166277892658
Israel,ISR,2017,41138.470964272,143.636062392137
Italy,ITA,2017,32844.115660604,103.319784195167
Jamaica,JAM,2017,5605.43541173019,48.0069220368571
Jordan,JOR,2017,4065.61628749384,49.4056642258716
Japan,JPN,2017,38834.0529341227,172.51492897227
Kazakhstan,KAZ,2017,8943.08416791984,229.82013455119
Kenya,KEN,2017,1667.48447230835,7.46068099743188
Kyrgyz Republic,KGZ,2017,1221.39046807082,28.8311447227749
Cambodia,KHM,2017,1826.35391688754,14.6491083029164
Kiribati,KIR,2017,1853.05122713319,12.8337737576293
St. Kitts and Nevis,KNA,2017,22464.9899633959,92.7204890416843
Kuwait,KWT,2017,29047.6536135703,418.725562442015
Lao PDR,LAO,2017,2432.43059478511,51.4029266873147
Lebanon,LBN,2017,8608.21084982387,86.9579910425982
Liberia,LBR,2017,699.269095727404,5.06794875198911
Libya,LBY,2017,9965.83236729757,159.84619184327
St. Lucia,LCA,2017,11333.1123822102,51.0860952462908
Least developed countries: UN classification,LDC,2017,1035.19428808636,6.36765595246152
Low income,LIC,2017,634.710788724745,5.27783002666976
Liechtenstein,LIE,2017,170547.092298954,79.2915682631881
Sri Lanka,LKA,2017,4398.88828068715,20.5765961363861
Lower middle income,LMC,2017,2026.19304074045,31.5060759843578
Low & middle income,LMY,2017,4615.000484095,62.5959171251123
Lesotho,LSO,2017,1069.36673247542,17.4886699819385
Late-demographic dividend,LTE,2017,9138.44134545505,121.287891359035
Lithuania,LTU,2017,16800.1510246099,75.3780847595322
Luxembourg,LUX,2017,110193.213797228,286.834603310885
Latvia,LVA,2017,15132.4958333982,69.635957685237
Morocco,MAR,2017,3296.52661132813,34.2410890193315
Moldova,MDA,2017,3453.26727720294,55.8134973441466
Madagascar,MDG,2017,491.866848718929,2.5547176281163
Maldives,MDV,2017,10509.628805812,67.4816773175068
Mexico,MEX,2017,9649.27816772402,72.6651064951176
Marshall Islands,MHL,2017,4592.83457628576,61.5502102082865
Middle income,MIC,2017,4982.00575599033,68.8660757529191
North Macedonia,MKD,2017,5955.2973863451,70.8073742563294
Mali,MLI,2017,924.057531692284,4.50469841170431
Malta,MLT,2017,30317.2443175543,61.7326103767445
Myanmar,MMR,2017,1272.82241815234,11.5834229178672
Montenegro,MNE,2017,7674.2813940676,68.8702754195732
Mongolia,MNG,2017,3645.96708669551,119.646754843344
Mozambique,MOZ,2017,470.93856305196,4.52669819389853
Mauritania,MRT,2017,1615.00401327323,16.0239325801714
Mauritius,MUS,2017,10986.7034093005,62.7246171217999
Malawi,MWI,2017,495.769683367165,1.46745076598302
Malaysia,MYS,2017,9862.54806612235,135.304662436466
North America,NAC,2017,58184.8571647569,282.846834008484
Namibia,NAM,2017,5143.96072323076,34.0748964650909
Niger,NER,2017,521.804130023434,1.71513404503086
Nigeria,NGA,2017,1876.34027111773,10.8537613326436
Nicaragua,NIC,2017,2182.61380995674,16.0289976249962
Netherlands,NLD,2017,49513.6817346384,172.779979870019
Norway,NOR,2017,76131.8384032764,137.085501538537
Nepal,NPL,2017,1034.28374906846,8.39224442214933
Nauru,NRU,2017,9656.97976571484,109.039916370592
New Zealand,NZL,2017,42950.3841711138,129.962315360791
OECD members,OED,2017,37605.2706249889,168.24372783462
Oman,OMN,2017,17820.0661809335,294.402662630011
Other small states,OSS,2017,11950.9740553004,134.790117116779
Pakistan,PAK,2017,1519.23459514248,17.7226045314993
Panama,PAN,2017,15694.6297518495,47.1249485969147
Peru,PER,2017,6736.16693725487,32.6432456306803
Philippines,PHL,2017,3038.12124959289,24.0856669463862
Palau,PLW,2017,16401.7847567871,259.206399773516
Papua New Guinea,PNG,2017,2477.76530986323,15.492412957135
Poland,POL,2017,13913.3402919927,156.50849964148
Pre-demographic dividend,PRE,2017,1338.96011884626,9.72898155229212
Portugal,PRT,2017,21442.3842768879,98.3284571637932
Paraguay,PRY,2017,6152.2671153779,23.1128215262636
Pacific island small states,PSS,2017,4099.79965867267,24.9365080105115
Post-demographic dividend,PST,2017,43114.2688521392,186.146024697489
Qatar,QAT,2017,63279.8767486216,612.230415477482
Romania,ROU,2017,10727.9822007426,71.9452754475161
Rwanda,RWA,2017,758.300966509647,1.83780106495375
South Asia,SAS,2017,1956.06707554186,27.712989050863
Saudi Arabia,SAU,2017,23929.2907135982,307.387282969195
Sudan,SDN,2017,966.505676269531,9.80685081762277
Senegal,SEN,2017,1356.80518449031,12.1073495342241
Singapore,SGP,2017,61236.251270627,161.944747957477
Solomon Islands,SLB,2017,2143.57670489272,9.70765237162555
Sierra Leone,SLE,2017,779.186007841728,2.56252884458709
El Salvador,SLV,2017,4020.12671373919,19.1445668253716
Serbia,SRB,2017,6548.03653824187,127.73938749514
Small states,SST,2017,11304.5050810878,121.51042333441
Sao Tome and Principe,STP,2017,1555.79477812888,12.2823103522042
Suriname,SUR,2017,6049.52128553675,77.2039788794459
Slovak Republic,SVK,2017,17645.5298716761,117.294317897126
